RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
604,0,0,0,0,0,1,0,3,0,1,0,0,0,5,1,6
610,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,5
621,0,0,0,0,0,0,0,1,1,1,0,0,0,3,2,5
622,0,0,0,0,0,3,0,0,3,0,0,1,0,7,5,12
623,0,0,0,0,1,0,1,0,1,1,0,0,0,4,2,6
624,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,3
625,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
631,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,4
632,0,0,0,0,0,2,2,0,1,2,0,0,0,7,0,7
633,0,0,0,0,0,0,0,0,1,2,0,0,0,3,2,5
634,0,0,0,1,1,0,0,1,2,5,0,1,0,11,4,15
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4
642,0,0,0,0,0,2,0,0,0,1,0,0,0,3,3,6
643,0,0,0,0,0,0,1,0,4,0,0,0,0,5,1,6
644,0,0,0,0,0,0,0,0,2,3,0,0,0,5,7,12
645,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,0,0,0,1,0,0,0,3,1,1,0,0,0,6,2,8
652,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
653,0,0,0,0,0,1,0,0,0,4,1,0,0,6,8,14
654,0,0,0,0,0,1,0,0,1,4,0,0,0,6,4,10
655,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3
661,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,3
662,0,0,0,0,1,0,0,1,1,0,0,1,0,4,5,9
663,0,0,0,1,0,0,0,0,0,1,0,0,0,2,5,7
664,0,0,0,0,0,0,0,1,1,1,0,0,0,3,5,8
665,0,0,0,0,0,2,0,0,1,2,0,0,0,5,3,8
671,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3,5
672,0,0,0,0,0,3,0,3,2,0,0,0,0,8,0,8
674,0,0,0,0,0,0,0,0,01,0,0,0,0,01,01,02
675,0,0,0,0,0,0,01,02,02,04,0,01,0,010,04,014
