RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
674,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
675,0,0,0,0,0,0,0,0,0,01,0,0,0,01,01,02
676,0,0,0,0,0,02,0,01,0,0,0,0,0,03,00,03
681,0,0,0,0,0,0,0,0,0,0,0,01,0,01,01,02
682,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
683,0,0,0,0,0,0,0,03,01,03,0,0,0,07,01,08
684,0,0,0,0,0,02,0,02,0,02,0,02,0,08,00,08
685,0,0,0,0,0,0,0,02,0,0,0,0,0,02,02,04
686,0,0,0,0,01,0,0,0,0,0,0,0,0,01,00,01
687,0,0,0,0,0,0,0,01,0,01,0,0,0,02,02,04
688,0,0,0,0,0,0,0,01,0,0,0,0,0,01,00,01
689,0,0,0,0,0,0,0,01,0,01,0,0,0,02,01,03
691,0,0,0,0,0,0,0,01,0,0,0,0,0,01,00,01
692,0,0,0,0,01,01,0,04,0,02,0,0,0,08,03,011
693,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
694,0,0,0,0,0,0,0,0,0,0,0,0,0,00,03,03
695,0,0,0,02,0,0,04,01,02,012,01,02,0,024,08,032
800,0,0,0,0,0,0,0,0,0,01,0,0,0,01,04,05
801,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
821,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
822,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
823,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
824,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
825,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
962,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
Unk,0,0,0,0,01,0,0,01,0,01,0,02,0,05,01,06
