RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3
601,0,0,0,0,0,2,2,1,0,1,0,1,0,7,2,9
602,0,0,0,1,0,2,0,2,3,2,0,2,0,12,3,15
603,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,3
604,0,0,0,0,0,0,1,2,0,0,0,0,1,4,2,6
610,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
621,0,0,0,1,0,0,2,0,1,1,0,0,0,5,4,9
622,0,0,0,0,0,3,0,2,1,4,0,0,0,10,2,12
623,0,0,0,0,0,0,0,1,0,3,1,2,0,7,3,10
624,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,4
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
632,0,0,0,0,0,0,0,2,0,0,0,1,0,3,3,6
633,0,0,0,0,0,1,0,2,0,0,0,1,0,4,0,4
634,0,0,0,0,1,0,4,6,2,10,0,1,0,24,3,27
635,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,3
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
641,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3
642,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
643,0,0,0,1,0,0,0,1,0,1,0,0,0,3,1,4
644,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,5
645,0,0,0,0,0,0,0,1,1,1,0,0,1,4,2,6
646,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,3
651,0,0,0,0,0,0,0,1,0,3,0,1,0,5,4,9
652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
653,0,0,0,0,0,0,1,0,0,6,0,1,0,8,4,12
654,0,0,0,0,0,0,0,1,0,4,0,1,0,6,9,15
655,0,0,0,0,0,0,1,4,1,1,0,0,0,7,0,7
661,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
662,0,0,0,0,0,0,1,2,4,5,0,0,0,12,2,14
663,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
664,0,0,0,0,0,1,0,1,0,0,1,1,0,4,0,4
665,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
671,0,0,0,0,0,1,0,1,0,2,0,0,0,4,0,4
672,0,0,0,0,1,0,0,2,1,0,0,2,0,6,3,9
674,0,0,0,0,0,0,0,01,0,0,0,0,0,01,04,05
675,0,0,0,0,01,0,0,0,0,0,01,01,0,03,04,07
676,0,0,0,01,0,0,0,01,0,0,0,01,0,03,01,04
681,0,0,0,0,0,0,0,04,01,0,0,0,0,05,00,05
682,0,0,0,0,0,01,0,01,0,0,0,0,0,02,01,03
683,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
684,0,0,0,0,0,0,0,0,0,01,0,0,0,01,00,01
685,0,0,0,0,0,0,0,0,0,0,0,01,0,01,02,03
686,0,0,0,0,0,0,0,0,0,01,0,0,0,01,00,01
687,0,0,0,0,0,0,0,0,01,02,0,0,0,03,00,03
688,0,0,0,0,0,0,0,02,01,0,0,0,0,03,01,04
689,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
691,0,0,0,0,0,0,0,0,01,0,0,0,0,01,00,01
692,0,0,0,0,0,02,0,01,0,01,0,0,0,04,02,06
693,0,0,0,0,0,0,0,0,0,0,0,0,0,00,03,03
694,0,0,0,0,0,0,0,0,0,0,0,0,0,00,02,02
695,0,0,0,0,0,0,0,02,01,05,01,02,0,011,01,012
800,0,0,0,0,01,0,0,0,0,01,02,0,0,04,013,017
801,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
821,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
822,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
823,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
824,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
825,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
962,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
Unk,0,0,0,0,0,0,0,0,0,0,0,0,0,00,02,02
