RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
644,0,0,0,0,2,1,0,1,0,0,0,0,0,4,5,9
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
646,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3
651,0,0,1,0,0,0,0,0,1,3,0,0,0,5,3,8
652,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
653,0,0,0,1,0,1,1,0,1,1,0,0,0,5,1,6
654,0,0,0,0,0,0,2,4,2,3,0,1,0,12,1,13
655,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,4
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
662,0,0,0,0,0,0,0,0,0,4,0,1,0,5,3,8
663,0,0,0,0,0,1,3,4,2,4,0,1,0,15,0,15
664,0,0,0,0,0,0,1,0,0,1,0,1,0,3,3,6
665,0,0,0,0,0,0,0,0,0,6,0,3,0,9,0,9
671,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,3
673,0,0,0,0,0,03,0,0,01,0,0,0,0,04,01,05
674,0,0,0,01,0,02,01,0,0,01,0,0,0,05,05,010
675,0,0,0,0,01,0,0,0,0,01,0,01,0,03,03,06
676,0,0,0,0,0,0,0,0,02,02,0,0,0,04,01,05
681,0,0,0,0,0,0,0,0,0,01,0,0,0,01,01,02
682,0,0,0,0,0,0,0,0,01,0,0,0,0,01,00,01
683,0,0,0,0,0,01,0,01,0,01,0,0,0,03,02,05
684,0,0,0,0,0,0,0,01,0,0,0,0,0,01,01,02
685,0,0,0,0,0,0,0,0,0,01,0,0,0,01,05,06
686,0,0,0,0,0,0,0,01,0,0,0,0,0,01,01,02
687,0,0,0,0,0,0,0,0,01,0,0,0,0,01,01,02
688,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
689,0,0,0,0,0,01,0,0,0,01,0,0,0,02,02,04
691,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
692,0,0,0,0,0,0,0,04,0,02,0,03,0,09,03,012
693,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
694,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
695,0,0,0,0,0,0,03,03,02,02,0,01,0,011,02,013
800,0,0,0,0,01,0,0,0,0,-1,0,0,0,00,06,06
801,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
821,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
822,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
823,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
824,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
825,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
962,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
Unk,0,0,01,0,0,0,01,02,01,01,0,01,01,08,04,012
