RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
663,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2
664,0,0,0,0,0,0,0,0,0,4,0,0,0,4,2,6
665,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3
671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
673,0,0,0,0,0,01,0,01,0,0,0,0,0,02,02,04
674,0,0,0,0,0,0,0,0,0,01,0,0,0,01,00,01
675,0,0,0,0,0,0,0,0,02,02,02,01,0,07,01,08
676,0,0,0,0,0,0,0,0,0,0,0,0,0,00,02,02
681,0,0,0,0,0,0,0,01,0,0,0,0,0,01,01,02
682,0,0,0,0,0,01,0,0,0,0,0,0,0,01,02,03
683,0,0,0,0,0,0,0,02,0,0,0,0,0,02,00,02
684,0,0,0,0,0,01,0,0,01,0,0,0,0,02,00,02
685,0,0,0,0,0,01,0,0,01,0,01,0,0,03,01,04
686,0,0,0,0,0,01,0,0,01,02,0,0,0,04,03,07
687,0,0,0,0,0,01,0,0,0,0,0,0,0,01,01,02
688,0,0,0,0,0,02,0,0,0,0,0,0,0,02,00,02
689,0,0,0,0,0,0,0,01,0,0,0,0,0,01,00,01
691,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
692,0,0,0,0,0,01,01,0,0,01,0,0,0,03,03,06
693,0,0,0,0,0,0,0,0,01,0,0,0,0,01,00,01
694,0,0,0,0,0,0,0,0,01,0,0,0,0,01,00,01
695,0,0,0,0,0,0,02,0,0,04,02,05,0,013,01,014
800,0,0,0,0,01,0,0,01,01,04,0,0,0,07,07,014
801,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
821,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
822,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
823,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
824,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
825,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
962,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
Unk,0,0,0,0,01,0,0,0,0,01,0,01,0,03,01,04
