RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
583,0,0,0,0,1,1,2,2,2,1,1,0,0,10,9,19
584,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,5
591,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3
592,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
593,0,0,0,0,0,2,0,1,0,0,0,0,0,3,1,4
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,5
601,0,0,0,0,0,2,0,1,0,0,0,0,0,3,2,5
602,0,0,0,0,0,1,0,2,0,1,0,2,0,6,6,12
603,0,0,0,0,1,0,0,0,1,1,0,0,0,3,12,15
604,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,3
610,0,0,0,0,1,2,1,0,0,1,0,0,0,5,2,7
621,0,0,0,1,0,0,2,0,1,1,0,0,0,5,6,11
622,0,0,0,0,1,2,0,0,1,4,0,1,0,9,7,16
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,5
633,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,3
634,0,0,0,0,1,1,2,5,1,3,0,2,0,15,5,20
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
641,0,0,0,0,0,0,0,1,1,2,0,1,0,5,0,5
642,0,0,0,0,0,1,0,0,0,2,0,1,0,4,4,8
643,0,0,0,0,0,1,1,2,0,2,0,0,0,6,2,8
644,0,0,0,0,0,0,0,0,1,1,0,3,1,6,2,8
645,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,3
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
651,0,0,0,0,0,1,0,0,0,2,0,2,0,5,2,7
652,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,5
653,0,0,0,0,0,3,0,3,0,2,1,1,0,10,4,14
654,0,0,0,0,1,0,0,4,1,7,1,0,0,14,5,19
655,0,0,0,0,0,0,4,3,1,0,0,1,0,9,1,10
661,0,0,0,0,0,0,0,0,1,3,0,0,0,4,1,5
662,0,0,0,0,2,0,2,7,0,3,0,1,0,15,2,17
663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
664,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,6
665,0,0,0,0,1,1,0,1,1,2,0,0,0,6,2,8
671,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,3
672,0,0,0,0,0,1,0,5,0,0,0,0,0,6,1,7
674,0,0,0,0,0,0,0,0,0,0,0,0,0,00,03,03
675,0,0,0,0,0,0,0,0,01,0,0,03,0,04,01,05
676,0,0,0,0,0,0,0,0,0,0,0,0,0,00,03,03
681,0,0,0,0,0,0,0,04,0,0,0,0,0,04,01,05
682,0,0,0,0,0,02,0,0,0,0,0,01,0,03,01,04
683,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
684,0,0,0,0,0,0,0,0,01,01,0,0,0,02,01,03
685,0,0,0,0,0,0,0,0,0,03,0,0,0,03,01,04
686,0,0,0,0,0,0,0,0,01,01,0,0,0,02,01,03
687,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
688,0,0,0,0,0,0,0,0,0,02,0,0,0,02,01,03
689,0,0,0,0,01,0,0,0,0,0,0,0,0,01,04,05
691,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
